key,state_name,district_name,crop_year,season,crop,area,min_rainfall,max_rainfall,mean_rainfall,annual_rainfall,production,yield,yield_class
Karnataka-Koppal-Castor seed-2003-Kharif,Karnataka,Koppal,2003,Kharif,Castor seed,1430.0,0.123,124.031,46.864,562.366,1027.0,0.718,Poor
Karnataka-Koppal-Cotton(lint)-2003-Kharif,Karnataka,Koppal,2003,Kharif,Cotton(lint),12569.0,0.123,124.031,46.864,562.366,5093.0,0.405,Poor
Karnataka-Koppal-Groundnut-2003-Kharif,Karnataka,Koppal,2003,Kharif,Groundnut,26530.0,0.123,124.031,46.864,562.366,13614.0,0.513,Poor
Karnataka-Koppal-Horse-gram-2003-Kharif,Karnataka,Koppal,2003,Kharif,Horse-gram,10418.0,0.123,124.031,46.864,562.366,3563.0,0.342,Poor
Karnataka-Koppal-Jowar-2003-Kharif,Karnataka,Koppal,2003,Kharif,Jowar,8981.0,0.123,124.031,46.864,562.366,6022.0,0.671,Poor
Karnataka-Koppal-Maize-2003-Kharif,Karnataka,Koppal,2003,Kharif,Maize,14670.0,0.123,124.031,46.864,562.366,36123.0,2.462,Good
Karnataka-Koppal-Moong(Green Gram)-2003-Kharif,Karnataka,Koppal,2003,Kharif,Moong(Green Gram),5256.0,0.123,124.031,46.864,562.366,729.0,0.139,Poor
Karnataka-Koppal-Niger seed-2003-Kharif,Karnataka,Koppal,2003,Kharif,Niger seed,1130.0,0.123,124.031,46.864,562.366,148.0,0.131,Poor
Karnataka-Koppal-Other Kharif pulses-2003-Kharif,Karnataka,Koppal,2003,Kharif,Other Kharif pulses,2563.0,0.123,124.031,46.864,562.366,315.0,0.123,Poor
Karnataka-Koppal-Rice-2003-Kharif,Karnataka,Koppal,2003,Kharif,Rice,37303.0,0.123,124.031,46.864,562.366,153179.0,4.106,Excellent
Karnataka-Koppal-Sesamum-2003-Kharif,Karnataka,Koppal,2003,Kharif,Sesamum,10867.0,0.123,124.031,46.864,562.366,5131.0,0.472,Good
Karnataka-Koppal-Small millets-2003-Kharif,Karnataka,Koppal,2003,Kharif,Small millets,7487.0,0.123,124.031,46.864,562.366,9887.0,1.321,Excellent
Karnataka-Koppal-Sunflower-2003-Kharif,Karnataka,Koppal,2003,Kharif,Sunflower,27093.0,0.123,124.031,46.864,562.366,10489.0,0.387,Poor
Karnataka-Koppal-Urad-2003-Kharif,Karnataka,Koppal,2003,Kharif,Urad,34.0,0.123,124.031,46.864,562.366,9.0,0.265,Poor
Karnataka-Koppal-Gram-2003-Rabi,Karnataka,Koppal,2003,Rabi,Gram,17881.0,0.123,124.031,46.864,562.366,1696.0,0.095,Poor
Karnataka-Koppal-Groundnut-2003-Rabi,Karnataka,Koppal,2003,Rabi,Groundnut,16907.0,0.123,124.031,46.864,562.366,15082.0,0.892,Good
Karnataka-Koppal-Horse-gram-2003-Rabi,Karnataka,Koppal,2003,Rabi,Horse-gram,462.0,0.123,124.031,46.864,562.366,43.0,0.093,Poor
Karnataka-Koppal-Jowar-2003-Rabi,Karnataka,Koppal,2003,Rabi,Jowar,44476.0,0.123,124.031,46.864,562.366,6741.0,0.152,Poor
Karnataka-Koppal-Linseed-2003-Rabi,Karnataka,Koppal,2003,Rabi,Linseed,1784.0,0.123,124.031,46.864,562.366,139.0,0.078,Poor
Karnataka-Koppal-Maize-2003-Rabi,Karnataka,Koppal,2003,Rabi,Maize,414.0,0.123,124.031,46.864,562.366,908.0,2.193,Good
Karnataka-Koppal-Moong(Green Gram)-2003-Rabi,Karnataka,Koppal,2003,Rabi,Moong(Green Gram),41.0,0.123,124.031,46.864,562.366,12.0,0.293,Good
Karnataka-Koppal-Other  Rabi pulses-2003-Rabi,Karnataka,Koppal,2003,Rabi,Other  Rabi pulses,1468.0,0.123,124.031,46.864,562.366,166.0,0.113,Poor
Karnataka-Koppal-Safflower-2003-Rabi,Karnataka,Koppal,2003,Rabi,Safflower,7480.0,0.123,124.031,46.864,562.366,1720.0,0.23,Poor
Karnataka-Koppal-Sunflower-2003-Rabi,Karnataka,Koppal,2003,Rabi,Sunflower,48159.0,0.123,124.031,46.864,562.366,6843.0,0.142,Poor
Karnataka-Koppal-Urad-2003-Rabi,Karnataka,Koppal,2003,Rabi,Urad,194.0,0.123,124.031,46.864,562.366,102.0,0.526,Very Good
Karnataka-Koppal-Wheat-2003-Rabi,Karnataka,Koppal,2003,Rabi,Wheat,8578.0,0.123,124.031,46.864,562.366,920.0,0.107,Poor
Karnataka-Koppal-Bajra-2003-Summer,Karnataka,Koppal,2003,Summer,Bajra,2.0,0.123,124.031,46.864,562.366,2.0,1.0,Very Good
Karnataka-Koppal-Jowar-2003-Summer,Karnataka,Koppal,2003,Summer,Jowar,439.0,0.123,124.031,46.864,562.366,1168.0,2.661,Excellent
Karnataka-Koppal-Maize-2003-Summer,Karnataka,Koppal,2003,Summer,Maize,550.0,0.123,124.031,46.864,562.366,1385.0,2.518,Good
Karnataka-Koppal-Rice-2003-Summer,Karnataka,Koppal,2003,Summer,Rice,5930.0,0.123,124.031,46.864,562.366,26966.0,4.547,Excellent
Karnataka-Koppal-Sunflower-2003-Summer,Karnataka,Koppal,2003,Summer,Sunflower,7073.0,0.123,124.031,46.864,562.366,2862.0,0.405,Poor
Karnataka-Koppal-Banana-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Banana,363.0,0.123,124.031,46.864,562.366,271.0,0.747,Poor
Karnataka-Koppal-Brinjal-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Brinjal,119.0,0.123,124.031,46.864,562.366,437.0,3.672,Poor
Karnataka-Koppal-Citrus Fruit-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Citrus Fruit,82.0,0.123,124.031,46.864,562.366,1297.0,15.817,Excellent
Karnataka-Koppal-Coconut -2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Coconut,204.0,0.123,124.031,46.864,562.366,973.0,4.77,Poor
Karnataka-Koppal-Coriander-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Coriander,388.0,0.123,124.031,46.864,562.366,68.0,0.175,Good
Karnataka-Koppal-Dry chillies-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Dry chillies,1574.0,0.123,124.031,46.864,562.366,2575.0,1.636,Poor
Karnataka-Koppal-Grapes-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Grapes,40.0,0.123,124.031,46.864,562.366,1320.0,33.0,Very Good
Karnataka-Koppal-Mango-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Mango,1246.0,0.123,124.031,46.864,562.366,5490.0,4.406,Good
Karnataka-Koppal-Onion-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Onion,593.0,0.123,124.031,46.864,562.366,4323.0,7.29,Good
Karnataka-Koppal-Other Fresh Fruits-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Other Fresh Fruits,69.0,0.123,124.031,46.864,562.366,118.0,1.71,Poor
Karnataka-Koppal-Pome Fruit-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Pome Fruit,21.0,0.123,124.031,46.864,562.366,39.0,1.857,Poor
Karnataka-Koppal-Tomato-2003-Whole Year,Karnataka,Koppal,2003,Whole Year,Tomato,629.0,0.123,124.031,46.864,562.366,2444.0,3.886,Poor
Karnataka-Koppal-Arhar/Tur-2004-Kharif,Karnataka,Koppal,2004,Kharif,Arhar/Tur,11807.0,0.0,156.5,45.067,540.8,2490.0,0.211,Poor
Karnataka-Koppal-Bajra-2004-Kharif,Karnataka,Koppal,2004,Kharif,Bajra,73307.0,0.0,156.5,45.067,540.8,33517.0,0.457,Poor
Karnataka-Koppal-Castor seed-2004-Kharif,Karnataka,Koppal,2004,Kharif,Castor seed,1392.0,0.0,156.5,45.067,540.8,581.0,0.417,Poor
Karnataka-Koppal-Cotton(lint)-2004-Kharif,Karnataka,Koppal,2004,Kharif,Cotton(lint),29156.0,0.0,156.5,45.067,540.8,26932.0,0.924,Poor
Karnataka-Koppal-Groundnut-2004-Kharif,Karnataka,Koppal,2004,Kharif,Groundnut,25682.0,0.0,156.5,45.067,540.8,13677.0,0.533,Poor
Karnataka-Koppal-Horse-gram-2004-Kharif,Karnataka,Koppal,2004,Kharif,Horse-gram,11050.0,0.0,156.5,45.067,540.8,3265.0,0.295,Poor
Karnataka-Koppal-Jowar-2004-Kharif,Karnataka,Koppal,2004,Kharif,Jowar,24020.0,0.0,156.5,45.067,540.8,17851.0,0.743,Good
Karnataka-Koppal-Maize-2004-Kharif,Karnataka,Koppal,2004,Kharif,Maize,15929.0,0.0,156.5,45.067,540.8,43116.0,2.707,Good
Karnataka-Koppal-Moong(Green Gram)-2004-Kharif,Karnataka,Koppal,2004,Kharif,Moong(Green Gram),19516.0,0.0,156.5,45.067,540.8,1316.0,0.067,Poor
Karnataka-Koppal-Niger seed-2004-Kharif,Karnataka,Koppal,2004,Kharif,Niger seed,1452.0,0.0,156.5,45.067,540.8,190.0,0.131,Poor
Karnataka-Koppal-Other Kharif pulses-2004-Kharif,Karnataka,Koppal,2004,Kharif,Other Kharif pulses,4758.0,0.0,156.5,45.067,540.8,578.0,0.121,Poor
Karnataka-Koppal-Rice-2004-Kharif,Karnataka,Koppal,2004,Kharif,Rice,40357.0,0.0,156.5,45.067,540.8,125369.02,3.106,Very Good
Karnataka-Koppal-Sesamum-2004-Kharif,Karnataka,Koppal,2004,Kharif,Sesamum,14641.0,0.0,156.5,45.067,540.8,5244.0,0.358,Poor
Karnataka-Koppal-Small millets-2004-Kharif,Karnataka,Koppal,2004,Kharif,Small millets,7425.0,0.0,156.5,45.067,540.8,1446.0,0.195,Poor
Karnataka-Koppal-Sunflower-2004-Kharif,Karnataka,Koppal,2004,Kharif,Sunflower,40378.0,0.0,156.5,45.067,540.8,15821.0,0.392,Poor
Karnataka-Koppal-Gram-2004-Rabi,Karnataka,Koppal,2004,Rabi,Gram,4117.0,0.0,156.5,45.067,540.8,3723.0,0.904,Excellent
Karnataka-Koppal-Groundnut-2004-Rabi,Karnataka,Koppal,2004,Rabi,Groundnut,16148.0,0.0,156.5,45.067,540.8,8821.0,0.546,Poor
Karnataka-Koppal-Horse-gram-2004-Rabi,Karnataka,Koppal,2004,Rabi,Horse-gram,1404.0,0.0,156.5,45.067,540.8,261.0,0.186,Poor
Karnataka-Koppal-Jowar-2004-Rabi,Karnataka,Koppal,2004,Rabi,Jowar,36252.0,0.0,156.5,45.067,540.8,13485.0,0.372,Poor
Karnataka-Koppal-Linseed-2004-Rabi,Karnataka,Koppal,2004,Rabi,Linseed,2070.0,0.0,156.5,45.067,540.8,376.0,0.182,Good
Karnataka-Koppal-Maize-2004-Rabi,Karnataka,Koppal,2004,Rabi,Maize,437.0,0.0,156.5,45.067,540.8,1323.0,3.027,Good
Karnataka-Koppal-Moong(Green Gram)-2004-Rabi,Karnataka,Koppal,2004,Rabi,Moong(Green Gram),70.0,0.0,156.5,45.067,540.8,17.0,0.243,Poor
Karnataka-Koppal-Other  Rabi pulses-2004-Rabi,Karnataka,Koppal,2004,Rabi,Other  Rabi pulses,1461.0,0.0,156.5,45.067,540.8,165.0,0.113,Poor
Karnataka-Koppal-Rapeseed &Mustard-2004-Rabi,Karnataka,Koppal,2004,Rabi,Rapeseed &Mustard,175.0,0.0,156.5,45.067,540.8,49.0,0.28,Very Good
Karnataka-Koppal-Safflower-2004-Rabi,Karnataka,Koppal,2004,Rabi,Safflower,7295.0,0.0,156.5,45.067,540.8,2772.0,0.38,Poor
Karnataka-Koppal-Sunflower-2004-Rabi,Karnataka,Koppal,2004,Rabi,Sunflower,42462.0,0.0,156.5,45.067,540.8,12243.0,0.288,Poor
Karnataka-Koppal-Urad-2004-Rabi,Karnataka,Koppal,2004,Rabi,Urad,80.0,0.0,156.5,45.067,540.8,28.0,0.35,Good
Karnataka-Koppal-Wheat-2004-Rabi,Karnataka,Koppal,2004,Rabi,Wheat,9762.0,0.0,156.5,45.067,540.8,4371.0,0.448,Poor
Karnataka-Koppal-Jowar-2004-Summer,Karnataka,Koppal,2004,Summer,Jowar,3657.0,0.0,156.5,45.067,540.8,2904.0,0.794,Good
Karnataka-Koppal-Maize-2004-Summer,Karnataka,Koppal,2004,Summer,Maize,217.0,0.0,156.5,45.067,540.8,664.0,3.06,Good
Karnataka-Koppal-Rice-2004-Summer,Karnataka,Koppal,2004,Summer,Rice,22100.0,0.0,156.5,45.067,540.8,114229.0,5.169,Excellent
Karnataka-Koppal-Sunflower-2004-Summer,Karnataka,Koppal,2004,Summer,Sunflower,10667.0,0.0,156.5,45.067,540.8,6779.0,0.636,Poor
Karnataka-Koppal-Banana-2004-Whole Year,Karnataka,Koppal,2004,Whole Year,Banana,3657.0,0.0,156.5,45.067,540.8,12445.0,3.403,Poor
Karnataka-Koppal-Coconut -2004-Whole Year,Karnataka,Koppal,2004,Whole Year,Coconut,344.0,0.0,156.5,45.067,540.8,16570.48,48.17,Excellent
Karnataka-Koppal-Coriander-2004-Whole Year,Karnataka,Koppal,2004,Whole Year,Coriander,824.0,0.0,156.5,45.067,540.8,144.0,0.175,Good
Karnataka-Koppal-Dry chillies-2004-Whole Year,Karnataka,Koppal,2004,Whole Year,Dry chillies,561.0,0.0,156.5,45.067,540.8,550.0,0.98,Poor
Karnataka-Koppal-Onion-2004-Whole Year,Karnataka,Koppal,2004,Whole Year,Onion,960.0,0.0,156.5,45.067,540.8,7733.0,8.055,Good
Karnataka-Koppal-Potato-2004-Whole Year,Karnataka,Koppal,2004,Whole Year,Potato,3.0,0.0,156.5,45.067,540.8,50.0,16.667,Very Good
Karnataka-Koppal-Arhar/Tur-2005-Kharif,Karnataka,Koppal,2005,Kharif,Arhar/Tur,12798.0,0.0,186.5,61.85,742.2,5860.0,0.458,Good
Karnataka-Koppal-Bajra-2005-Kharif,Karnataka,Koppal,2005,Kharif,Bajra,94687.0,0.0,186.5,61.85,742.2,101389.0,1.071,Very Good
Karnataka-Koppal-Castor seed-2005-Kharif,Karnataka,Koppal,2005,Kharif,Castor seed,1532.0,0.0,186.5,61.85,742.2,2225.0,1.452,Good
Karnataka-Koppal-Dry chillies-2005-Kharif,Karnataka,Koppal,2005,Kharif,Dry chillies,500.0,0.0,186.5,61.85,742.2,364.0,0.728,Poor
Karnataka-Koppal-Groundnut-2005-Kharif,Karnataka,Koppal,2005,Kharif,Groundnut,29315.0,0.0,186.5,61.85,742.2,14847.0,0.506,Poor
Karnataka-Koppal-Horse-gram-2005-Kharif,Karnataka,Koppal,2005,Kharif,Horse-gram,9489.0,0.0,186.5,61.85,742.2,3516.0,0.371,Poor
Karnataka-Koppal-Jowar-2005-Kharif,Karnataka,Koppal,2005,Kharif,Jowar,16182.0,0.0,186.5,61.85,742.2,22990.0,1.421,Good
Karnataka-Koppal-Maize-2005-Kharif,Karnataka,Koppal,2005,Kharif,Maize,14497.0,0.0,186.5,61.85,742.2,30297.0,2.09,Good
Karnataka-Koppal-Moong(Green Gram)-2005-Kharif,Karnataka,Koppal,2005,Kharif,Moong(Green Gram),18108.0,0.0,186.5,61.85,742.2,13590.0,0.75,Very Good
Karnataka-Koppal-Niger seed-2005-Kharif,Karnataka,Koppal,2005,Kharif,Niger seed,1667.0,0.0,186.5,61.85,742.2,218.0,0.131,Poor
Karnataka-Koppal-Onion-2005-Kharif,Karnataka,Koppal,2005,Kharif,Onion,675.0,0.0,186.5,61.85,742.2,3761.0,5.572,Good
Karnataka-Koppal-Other Kharif pulses-2005-Kharif,Karnataka,Koppal,2005,Kharif,Other Kharif pulses,3346.0,0.0,186.5,61.85,742.2,405.0,0.121,Poor
Karnataka-Koppal-Peas & beans (Pulses)-2005-Kharif,Karnataka,Koppal,2005,Kharif,Peas & beans (Pulses),238.0,0.0,186.5,61.85,742.2,1455.0,6.113,Good
Karnataka-Koppal-Rice-2005-Kharif,Karnataka,Koppal,2005,Kharif,Rice,41650.0,0.0,186.5,61.85,742.2,134083.0,3.219,Very Good
Karnataka-Koppal-Sesamum-2005-Kharif,Karnataka,Koppal,2005,Kharif,Sesamum,13848.0,0.0,186.5,61.85,742.2,11827.0,0.854,Very Good
Karnataka-Koppal-Small millets-2005-Kharif,Karnataka,Koppal,2005,Kharif,Small millets,6980.0,0.0,186.5,61.85,742.2,2235.0,0.32,Poor
Karnataka-Koppal-Sunflower-2005-Kharif,Karnataka,Koppal,2005,Kharif,Sunflower,45323.0,0.0,186.5,61.85,742.2,18648.0,0.411,Poor
Karnataka-Koppal-Dry chillies-2005-Rabi,Karnataka,Koppal,2005,Rabi,Dry chillies,167.0,0.0,186.5,61.85,742.2,271.0,1.623,Poor
Karnataka-Koppal-Gram-2005-Rabi,Karnataka,Koppal,2005,Rabi,Gram,16611.0,0.0,186.5,61.85,742.2,6486.0,0.39,Good
Karnataka-Koppal-Groundnut-2005-Rabi,Karnataka,Koppal,2005,Rabi,Groundnut,15624.0,0.0,186.5,61.85,742.2,10553.0,0.675,Good
Karnataka-Koppal-Horse-gram-2005-Rabi,Karnataka,Koppal,2005,Rabi,Horse-gram,473.0,0.0,186.5,61.85,742.2,135.0,0.285,Poor
Karnataka-Koppal-Jowar-2005-Rabi,Karnataka,Koppal,2005,Rabi,Jowar,34012.0,0.0,186.5,61.85,742.2,19205.0,0.565,Poor
Karnataka-Koppal-Linseed-2005-Rabi,Karnataka,Koppal,2005,Rabi,Linseed,1724.0,0.0,186.5,61.85,742.2,599.0,0.347,Very Good
Karnataka-Koppal-Maize-2005-Rabi,Karnataka,Koppal,2005,Rabi,Maize,1420.0,0.0,186.5,61.85,742.2,5075.0,3.574,Very Good
Karnataka-Koppal-Onion-2005-Rabi,Karnataka,Koppal,2005,Rabi,Onion,690.0,0.0,186.5,61.85,742.2,7153.0,10.367,Very Good
Karnataka-Koppal-Other  Rabi pulses-2005-Rabi,Karnataka,Koppal,2005,Rabi,Other  Rabi pulses,1249.0,0.0,186.5,61.85,742.2,141.0,0.113,Poor
Karnataka-Koppal-Safflower-2005-Rabi,Karnataka,Koppal,2005,Rabi,Safflower,5660.0,0.0,186.5,61.85,742.2,2468.0,0.436,Poor
Karnataka-Koppal-Sunflower-2005-Rabi,Karnataka,Koppal,2005,Rabi,Sunflower,62097.0,0.0,186.5,61.85,742.2,22727.0,0.366,Poor
Karnataka-Koppal-Wheat-2005-Rabi,Karnataka,Koppal,2005,Rabi,Wheat,7681.0,0.0,186.5,61.85,742.2,3445.0,0.449,Poor
Karnataka-Koppal-Dry chillies-2005-Summer,Karnataka,Koppal,2005,Summer,Dry chillies,240.0,0.0,186.5,61.85,742.2,633.0,2.638,Good
Karnataka-Koppal-Jowar-2005-Summer,Karnataka,Koppal,2005,Summer,Jowar,126.0,0.0,186.5,61.85,742.2,138.0,1.095,Good
Karnataka-Koppal-Maize-2005-Summer,Karnataka,Koppal,2005,Summer,Maize,415.0,0.0,186.5,61.85,742.2,887.0,2.137,Good
Karnataka-Koppal-Onion-2005-Summer,Karnataka,Koppal,2005,Summer,Onion,229.0,0.0,186.5,61.85,742.2,3916.0,17.1,Excellent
Karnataka-Koppal-Peas & beans (Pulses)-2005-Summer,Karnataka,Koppal,2005,Summer,Peas & beans (Pulses),80.0,0.0,186.5,61.85,742.2,405.0,5.062,Good
Karnataka-Koppal-Rice-2005-Summer,Karnataka,Koppal,2005,Summer,Rice,37213.0,0.0,186.5,61.85,742.2,135541.0,3.642,Very Good
Karnataka-Koppal-Sunflower-2005-Summer,Karnataka,Koppal,2005,Summer,Sunflower,5744.0,0.0,186.5,61.85,742.2,4065.0,0.708,Poor
Karnataka-Koppal-Banana-2005-Whole Year,Karnataka,Koppal,2005,Whole Year,Banana,376.0,0.0,186.5,61.85,742.2,4119.0,10.955,Poor
Karnataka-Koppal-Coconut -2005-Whole Year,Karnataka,Koppal,2005,Whole Year,Coconut,980.0,0.0,186.5,61.85,742.2,4673.0,4.768,Poor
Karnataka-Koppal-Coriander-2005-Whole Year,Karnataka,Koppal,2005,Whole Year,Coriander,812.0,0.0,186.5,61.85,742.2,141.0,0.174,Good
Karnataka-Koppal-Cotton(lint)-2005-Whole Year,Karnataka,Koppal,2005,Whole Year,Cotton(lint),11560.0,0.0,186.5,61.85,742.2,4788.0,0.414,Poor
Karnataka-Koppal-Mesta-2005-Whole Year,Karnataka,Koppal,2005,Whole Year,Mesta,40.0,0.0,186.5,61.85,742.2,51.0,1.275,Poor
Karnataka-Koppal-Sannhamp-2005-Whole Year,Karnataka,Koppal,2005,Whole Year,Sannhamp,86.0,0.0,186.5,61.85,742.2,19.0,0.221,Good
Karnataka-Koppal-Turmeric-2005-Whole Year,Karnataka,Koppal,2005,Whole Year,Turmeric,6.0,0.0,186.5,61.85,742.2,32.0,5.333,Good
Karnataka-Koppal-Arhar/Tur-2006-Kharif,Karnataka,Koppal,2006,Kharif,Arhar/Tur,10810.0,0.0,86.6,31.95,383.4,2003.0,0.185,Poor
Karnataka-Koppal-Bajra-2006-Kharif,Karnataka,Koppal,2006,Kharif,Bajra,69097.0,0.0,86.6,31.95,383.4,16612.0,0.24,Poor
Karnataka-Koppal-Castor seed-2006-Kharif,Karnataka,Koppal,2006,Kharif,Castor seed,1278.0,0.0,86.6,31.95,383.4,1958.0,1.532,Good
Karnataka-Koppal-Gram-2006-Kharif,Karnataka,Koppal,2006,Kharif,Gram,4.0,0.0,86.6,31.95,383.4,1.0,0.25,Poor
Karnataka-Koppal-Groundnut-2006-Kharif,Karnataka,Koppal,2006,Kharif,Groundnut,19135.0,0.0,86.6,31.95,383.4,2786.0,0.146,Poor
Karnataka-Koppal-Horse-gram-2006-Kharif,Karnataka,Koppal,2006,Kharif,Horse-gram,4958.0,0.0,86.6,31.95,383.4,480.0,0.097,Poor
Karnataka-Koppal-Jowar-2006-Kharif,Karnataka,Koppal,2006,Kharif,Jowar,15937.0,0.0,86.6,31.95,383.4,10329.0,0.648,Poor
Karnataka-Koppal-Maize-2006-Kharif,Karnataka,Koppal,2006,Kharif,Maize,15344.0,0.0,86.6,31.95,383.4,26306.0,1.714,Poor
Karnataka-Koppal-Moong(Green Gram)-2006-Kharif,Karnataka,Koppal,2006,Kharif,Moong(Green Gram),14479.0,0.0,86.6,31.95,383.4,619.0,0.043,Poor
Karnataka-Koppal-Niger seed-2006-Kharif,Karnataka,Koppal,2006,Kharif,Niger seed,1406.0,0.0,86.6,31.95,383.4,184.0,0.131,Poor
Karnataka-Koppal-Other Kharif pulses-2006-Kharif,Karnataka,Koppal,2006,Kharif,Other Kharif pulses,3471.0,0.0,86.6,31.95,383.4,808.0,0.233,Poor
Karnataka-Koppal-Rice-2006-Kharif,Karnataka,Koppal,2006,Kharif,Rice,39882.0,0.0,86.6,31.95,383.4,141720.0,3.553,Very Good
Karnataka-Koppal-Sesamum-2006-Kharif,Karnataka,Koppal,2006,Kharif,Sesamum,7724.0,0.0,86.6,31.95,383.4,2084.0,0.27,Poor
Karnataka-Koppal-Small millets-2006-Kharif,Karnataka,Koppal,2006,Kharif,Small millets,3147.0,0.0,86.6,31.95,383.4,466.0,0.148,Poor
Karnataka-Koppal-Sunflower-2006-Kharif,Karnataka,Koppal,2006,Kharif,Sunflower,62202.0,0.0,86.6,31.95,383.4,10211.0,0.164,Poor
Karnataka-Koppal-Urad-2006-Kharif,Karnataka,Koppal,2006,Kharif,Urad,4.0,0.0,86.6,31.95,383.4,1.0,0.25,Poor
Karnataka-Koppal-Gram-2006-Rabi,Karnataka,Koppal,2006,Rabi,Gram,17526.0,0.0,86.6,31.95,383.4,2288.0,0.131,Poor
Karnataka-Koppal-Groundnut-2006-Rabi,Karnataka,Koppal,2006,Rabi,Groundnut,13175.0,0.0,86.6,31.95,383.4,8198.0,0.622,Good
Karnataka-Koppal-Horse-gram-2006-Rabi,Karnataka,Koppal,2006,Rabi,Horse-gram,1317.0,0.0,86.6,31.95,383.4,249.0,0.189,Poor
Karnataka-Koppal-Jowar-2006-Rabi,Karnataka,Koppal,2006,Rabi,Jowar,32385.0,0.0,86.6,31.95,383.4,3232.0,0.1,Poor
Karnataka-Koppal-Linseed-2006-Rabi,Karnataka,Koppal,2006,Rabi,Linseed,1406.0,0.0,86.6,31.95,383.4,151.0,0.107,Poor
Karnataka-Koppal-Maize-2006-Rabi,Karnataka,Koppal,2006,Rabi,Maize,1928.0,0.0,86.6,31.95,383.4,5115.0,2.653,Good
Karnataka-Koppal-Other  Rabi pulses-2006-Rabi,Karnataka,Koppal,2006,Rabi,Other  Rabi pulses,1815.0,0.0,86.6,31.95,383.4,431.0,0.237,Good
Karnataka-Koppal-Safflower-2006-Rabi,Karnataka,Koppal,2006,Rabi,Safflower,4231.0,0.0,86.6,31.95,383.4,1021.0,0.241,Poor
Karnataka-Koppal-Sunflower-2006-Rabi,Karnataka,Koppal,2006,Rabi,Sunflower,33711.0,0.0,86.6,31.95,383.4,3599.0,0.107,Poor
Karnataka-Koppal-Urad-2006-Rabi,Karnataka,Koppal,2006,Rabi,Urad,75.0,0.0,86.6,31.95,383.4,39.0,0.52,Very Good
Karnataka-Koppal-Wheat-2006-Rabi,Karnataka,Koppal,2006,Rabi,Wheat,4923.0,0.0,86.6,31.95,383.4,764.0,0.155,Poor
Karnataka-Koppal-Jowar-2006-Summer,Karnataka,Koppal,2006,Summer,Jowar,285.0,0.0,86.6,31.95,383.4,298.0,1.046,Good
Karnataka-Koppal-Maize-2006-Summer,Karnataka,Koppal,2006,Summer,Maize,256.0,0.0,86.6,31.95,383.4,820.0,3.203,Very Good
Karnataka-Koppal-Rice-2006-Summer,Karnataka,Koppal,2006,Summer,Rice,36314.0,0.0,86.6,31.95,383.4,98424.0,2.71,Very Good
Karnataka-Koppal-Sunflower-2006-Summer,Karnataka,Koppal,2006,Summer,Sunflower,6229.0,0.0,86.6,31.95,383.4,3349.0,0.538,Poor
Karnataka-Koppal-Banana-2006-Whole Year,Karnataka,Koppal,2006,Whole Year,Banana,368.0,0.0,86.6,31.95,383.4,15238.0,41.408,Very Good
Karnataka-Koppal-Coconut -2006-Whole Year,Karnataka,Koppal,2006,Whole Year,Coconut,628.0,0.0,86.6,31.95,383.4,2995.0,4.769,Poor
Karnataka-Koppal-Cotton(lint)-2006-Whole Year,Karnataka,Koppal,2006,Whole Year,Cotton(lint),3779.0,0.0,86.6,31.95,383.4,1940.0,0.513,Poor
Karnataka-Koppal-Dry chillies-2006-Whole Year,Karnataka,Koppal,2006,Whole Year,Dry chillies,840.0,0.0,86.6,31.95,383.4,1664.0,1.981,Good
Karnataka-Koppal-Onion-2006-Whole Year,Karnataka,Koppal,2006,Whole Year,Onion,1028.0,0.0,86.6,31.95,383.4,6512.0,6.335,Good
Karnataka-Koppal-Arhar/Tur-2007-Kharif,Karnataka,Koppal,2007,Kharif,Arhar/Tur,9449.0,0.0,247.8,65.033,780.4,5081.0,0.538,Good
Karnataka-Koppal-Bajra-2007-Kharif,Karnataka,Koppal,2007,Kharif,Bajra,72360.0,0.0,247.8,65.033,780.4,61349.0,0.848,Good
Karnataka-Koppal-Castor seed-2007-Kharif,Karnataka,Koppal,2007,Kharif,Castor seed,1112.0,0.0,247.8,65.033,780.4,637.0,0.573,Poor
Karnataka-Koppal-Dry chillies-2007-Kharif,Karnataka,Koppal,2007,Kharif,Dry chillies,712.0,0.0,247.8,65.033,780.4,641.0,0.9,Poor
Karnataka-Koppal-Groundnut-2007-Kharif,Karnataka,Koppal,2007,Kharif,Groundnut,18185.0,0.0,247.8,65.033,780.4,11649.0,0.641,Good
Karnataka-Koppal-Horse-gram-2007-Kharif,Karnataka,Koppal,2007,Kharif,Horse-gram,6741.0,0.0,247.8,65.033,780.4,2184.0,0.324,Poor
Karnataka-Koppal-Jowar-2007-Kharif,Karnataka,Koppal,2007,Kharif,Jowar,23805.0,0.0,247.8,65.033,780.4,26647.0,1.119,Good
